Year,OC-21-01_depth(cm),OC-21-01_LOI,OC-21-01_porosity,OC-21-01_dbd,OC-21-01_elevNAVD88,OC-21-01_mean,OC-21-01_d5,OC-21-01_d50,OC-21-01_d95,OC-21-01_percentclay,OC-21-01_percentsilt,OC-21-01_percentsand,OC-21-01_MAR,OC-21-01_uMAR,OC-21-01_SAR,OC-21-01_uSAR,OC-21-02_depth(cm),OC-21-02_LOI,OC-21-02_porosity,OC-21-02_dbd,OC-21-02_elevNAVD88,OC-21-02_mean,OC-21-02_d5,OC-21-02_d50,OC-21-02_d95,OC-21-02_percentclay,OC-21-02_percentsilt,OC-21-02_percentsand,OC-21-02_MAR,OC-21-02_uMAR,OC-21-02_SAR,OC-21-02_uSAR,OC-21-03_depth(cm),OC-21-03_LOI,OC-21-03_porosity,OC-21-03_dbd,OC-21-03_elevNAVD88,OC-21-03_mean,OC-21-03_d5,OC-21-03_d50,OC-21-03_d95,OC-21-03_percentclay,OC-21-03_percentsilt,OC-21-03_percentsand,OC-21-03_MAR,OC-21-03_uMAR,OC-21-03_SAR,OC-21-03_uSAR,meanmsl,stdmsl,meanlineartrend,stdlineartrend,OC-21-01_distance,OC-21-02_distance,OC-21-03_distance,MHWhistorical,MLWhistorical,OC-21-01_position,OC-21-02_position,OC-21-03_position,OC-21-01_inundationfraction,OC-21-02_inundationfraction,OC-21-03_inundationfraction,agriculture,developed,forest,clearedforest,waterintertidal
1895,,,,,,,,,,,,,,,,,39.155036891348665,0.22518072010748916,0.9325208428273832,0.1788197665022969,-0.22766702849344136,58.21813314970821,7.097195128256259,45.333839890817885,156.9104801486549,3.1184564020844463,63.41506274876639,33.45818513746493,0.028441048556832726,0.002737896408199975,0.1610526083276728,0.01649701932057843,36.33406387954104,0.32391919666149266,0.9297528547564292,0.18615493449191944,-0.24734063879541043,36.90040056162928,6.0,36.0,85.93943157074928,4.154536418846465,76.6139864800501,19.17541775335844,0.02799544415764453,0.0029350236482940124,0.15014594008422433,0.01664741040970502,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,38.99951553640927,0.23962703561401585,0.9331544208170841,0.17714078509695147,-0.226092950513696,51.835827884460016,6.930319505811964,43.13013071917436,135.1584323364995,3.2130265578521597,67.06542178826885,29.71363649737093,0.028464408173574762,0.002604073344595816,0.16207825226036898,0.015869844843570173,36.18430996879528,0.32128789466440244,0.92955026215176,0.18669180488632273,-0.24584309968795284,37.28463595080286,6.0,36.0,86.9084730685133,4.1425103075104985,75.92769480138696,19.86062197547225,0.0278021977205585,0.002808861552467766,0.14852687079706495,0.01596509873989685,,,,,,,,,,,,,,,,,,,,
1897,,,,,,,,,,,,,,,,,38.84332639126841,0.25386242045808105,0.9337596107146287,0.1755370321032249,-0.22449282959505598,46.29074454533462,6.776732329880975,40.88996143307838,116.51004226416963,3.303347956585346,70.48288089911101,26.205815837430126,0.02849604793362962,0.002499157568407509,0.16337149286564556,0.01538037614476246,36.03572738673061,0.31783272235070514,0.9292842370587122,0.18739677137243385,-0.2443572738673061,37.78917685111887,6.0,36.0,87.88612659465306,4.125340446525428,75.17906628565905,20.63710940787327,0.027627953617768812,0.00269425019914723,0.14694277394450325,0.015340567955142851,,,,,,,,,,,,,,,,,,,,
1898,,,,,,,,,,,,,,,,,38.6846866903625,0.2678856124683695,0.9342859210587031,0.17414230984168133,-0.2228676688887739,41.73647446260374,6.637800168794221,38.61473644428348,101.5919788556733,3.3892061049431184,73.64909490861099,22.953161593895537,0.028535724585992992,0.0024292401200582707,0.1648690216211318,0.015055450389652215,35.88802144349923,0.31420138924032615,0.9290046487658948,0.1881376803374005,-0.24288021443499222,38.31944159930371,6.0,36.0,88.77680818741621,4.104903766786576,74.46306536903883,21.395981781566583,0.027463638809403598,0.0025883839498202347,0.14547102462542913,0.014767209791233173,,,,,,,,,,,,,,,,,,,,
1899,,,,,,,,,,,,,,,,,38.5218136681279,0.28169534947356584,0.9346828603879938,0.17309042063288504,-0.22121847154610225,38.32660896653911,6.514889590882628,36.305860164543134,91.03091103501848,3.470386509584588,76.54571864408695,19.97411220302016,0.028583194879660566,0.002400412039971318,0.16650753000445695,0.01492190474373636,35.740897449253325,0.3110416048531908,0.9287613665619172,0.18878237816837032,-0.24140897449253315,38.78084853208379,6.0,36.0,89.48493388505041,4.083077199189264,73.87465648769874,22.028340827557244,0.027300180255591007,0.002488457165974611,0.1441889979387327,0.014238415983957949,,,,,,,,,,,,,,,,,,,,
1900,,,,,,,,,,,,,,,,,38.35499979733605,0.2956413826426291,0.934948647362123,0.1723860850494669,-0.21954999797336058,35.72957151528608,6.398844350508624,33.67417532234652,83.62698219751425,3.553712259735378,79.38530078661773,17.041420049988453,0.028829047731066232,0.0024087029242163293,0.1692415975209181,0.01500267778005513,35.59406071414509,0.3090010787092245,0.9286042597353885,0.18919871125249094,-0.23994060714145085,39.078815986185504,6.0,36.0,89.91491972580337,4.06173767462881,73.50880407781126,22.42528827685032,0.027128504916459167,0.0023916642090981892,0.14317406898330395,0.01374757826910732,,,,,,,,,,,,,,,,,,,,
1901,,,,,,,,,,,,,,,,,38.1862740817847,0.30996294001184144,0.9351560025093585,0.17183659379225774,-0.21786274081784696,33.30582194201408,6.2797899226420535,30.520922319365667,76.87396374924435,3.644364555927328,82.36083189680471,13.951931650465324,0.029465601287542793,0.0024350553384579142,0.17401241404647405,0.015253025715350185,35.4472809635378,0.3089050478230238,0.9285836030238713,0.189253451544592,-0.23847280963537798,39.12372834949535,6.0,35.96842454593801,89.93822962723107,4.042030627319881,73.46379290301991,22.478582068295243,0.026941701776891848,0.0022956777773727095,0.14248873691014383,0.013289222361919104,,,,,,,,,,,,,,,,,,,,
1902,,,,,,,,,,,,,,,,,38.014643284225585,0.32409964013103326,0.9353307818920037,0.17137342830507898,-0.2161464328422559,31.19231958399588,6.168946379888397,27.308463500022192,71.08407717733135,3.73190251272587,85.17724152813629,11.024164447889662,0.03029456136850086,0.0024703074508599186,0.17966153148786385,0.015587920783169227,35.30103799772796,0.3128727388241994,0.9287270808765306,0.1888732353295058,-0.23701037997727958,38.924624440874034,6.0,35.59346722069279,89.1916993747438,4.017930137950415,73.80963685800239,22.15105863392983,0.026756208561481247,0.002203677204912062,0.14200282641084072,0.012868995495726726,,,,,,,,,,,,,,,,,,,,
1903,,,,,,,,,,,,,,,,,37.839068801014186,0.3374814285019105,0.9354979436344609,0.17093044956570141,-0.21439068801014186,29.53711479119921,6.077803834935582,24.50716296341644,66.6105716237488,3.8056941459852625,87.53335925150012,8.583142902743544,0.031112680712468834,0.0025054843987873552,0.18500397044067837,0.015922101788479873,35.15538066649874,0.32049314479692553,0.929004868071084,0.18813709943957202,-0.2355538066649874,38.54624225176602,6.0,34.91194271970259,87.79307498935226,3.990110951212321,74.46276711448454,21.530452924118116,0.02657301822838347,0.0021161149866083476,0.1416275849216783,0.01248216623290876,,,,,,,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,,,,37.65851202850591,0.349538250626179,0.935682445861132,0.17044151855189602,-0.21258512028505913,28.488257913591806,6.017852400471534,22.587384808648764,63.806696230470195,3.855107471559762,89.1280146377839,6.953891475509042,0.03171671205797512,0.0025316113196052355,0.18885475150050823,0.016170307536249737,35.01016321919127,0.33067166672089954,0.9293799032972342,0.1871432563144498,-0.23410163219191268,38.048071976610935,6.0,34.07112617369409,85.98822356995973,3.9616558925907754,75.3151729174294,20.716700355581718,0.026386484640324528,0.002032050470481594,0.14131282703245368,0.012120271052802186,,,,,,,,,,,,,,,,,,,,
1905,,,,,,,,,,,,,,,,,37.47181934163654,0.3597411439970901,0.9359088963155081,0.16984142475132716,-0.21071819341636536,28.18439958409368,6.0,22.003910006378188,63.0,3.869730208907471,89.67449084593194,6.445798815331053,0.031907521220685506,0.0025390337827325693,0.19006844766884667,0.016245833730662008,34.865239905146645,0.3423137055758188,0.9298151252446835,0.1859899183937983,-0.2326523990514664,37.48960380984842,6.0,33.218292713393936,84.02301221546945,3.9356477875709612,76.25884351180008,19.809736345042243,0.026190961660030466,0.0019505430045518284,0.14100836733296393,0.011774846434743986,,,,,,,,,,,,,,,,,,,,
1906,,,,,,,,,,,,,,,,,37.273153059735236,0.36969097909378945,0.9361760693075877,0.16913341627028303,-0.20873153059735233,28.204532405683075,6.0,22.220162299937222,63.0,3.8552220217452327,89.76205739327905,6.420550543978052,0.03177835938677475,0.002488518962418471,0.18998167369275054,0.016026072289424396,34.72046497370598,0.35432466234138066,0.9302734726031343,0.18477529811727675,-0.23120464973705976,36.93032794591809,6.0,32.500717469528816,82.14330802478474,3.91516946163806,77.18576814255968,18.909496309221293,0.025980803150227303,0.0018706519368390793,0.14066402041300607,0.011437428858071138,,,,,,,,,,,,,,,,,,,,
1907,,,,,,,,,,,,,,,,,37.06472484786726,0.3794826650766798,0.9364725543866863,0.16834773079860374,-0.20664724847867258,28.25468040934342,6.0,22.71948478317013,63.0,3.8232486089128526,89.83093088434192,6.400879295943944,0.031509415296532735,0.002382676950158089,0.18977792289865672,0.015558018383523881,34.57569267421039,0.3656099379972826,0.930717884062289,0.18359760792454424,-0.22975692674210388,36.42973457925958,6.0,32.0656755728254,80.59497809680889,3.903303740277252,77.98793605467128,18.11591566484048,0.025750362973641076,0.001791436615363373,0.14022960086237726,0.011099554802120623,,,,,,,,,,,,,,,,,,,,
1908,47.3693385539091,,0.9194866683309526,0.2133603276273475,,,,,,,,,0.06365857183668906,0.036006972016791726,0.2929957973844066,0.16605218325643548,36.85351809571188,0.38775761587931695,0.9367951113785024,0.16749295477410273,-0.20453518095711876,28.333467132421365,6.0,23.43532723083924,63.0,3.78028281916118,89.87989703233566,6.387018950442785,0.031178984777337677,0.0022512620084627183,0.1894794359880781,0.014961119815436661,34.43062416315799,0.37569985941735784,0.9311284460849033,0.18250961865443305,-0.22830624163157986,36.02089255729093,6.0,32.0,79.53226763512413,3.9048102132043048,78.6007097056669,17.48678651077878,0.025480473792938385,0.0017101089481957354,0.13961390091687145,0.010745560189371166,,,,,33.64,39.64,46.64,,,-0.239566888,-0.190290761,-0.222822624,,,,,,,,
1909,47.068899371232014,,0.9176153040419166,0.2183194429084104,,,,,,,,,0.06181688601301626,0.03084869454797453,0.2835697567104849,0.14190792699854385,36.64651619294836,0.39315724543525654,0.9371405001087336,0.16657767463459341,-0.20246516192948355,28.439516112263558,6.0,24.301139417706878,63.0,3.7327975012410657,89.90774155047534,6.379203386688628,0.030865363656567803,0.002124028399843655,0.18910845366252757,0.014354824387638947,34.28444813671674,0.38753467763522714,0.9315850836710688,0.18129952903457483,-0.22684448136716734,35.58206831101641,6.0,32.0,78.53108359879141,3.929531899191316,79.2233322226789,16.828402753429764,0.025099094818187073,0.0016170346439353224,0.13858336897487794,0.010336825746284065,,,,,33.36,39.36,46.36,,,-0.239555303,-0.188580031,-0.221437232,,,,,,,,
1910,46.77567862703756,,0.9164117022535931,0.22150898759514492,,,,,,,,,0.061006406121232294,0.027316230097405587,0.2796905201128582,0.12559583738847482,36.45040610373422,0.39411406324561565,0.9375121025069018,0.16559292824210536,-0.2005040610373422,28.694855613491658,6.003203893092761,25.309845243951283,63.429321674429914,3.685907665421267,89.77660539687359,6.517044995375134,0.030640671803696295,0.0020282758248811763,0.18864996109905224,0.013847590390927285,34.13773004968159,0.40057454018134564,0.9320824101106782,0.1799816138775632,-0.22537730049681595,35.12140068049555,6.0,32.0,77.55027728134607,3.9713733605292774,79.85768948209208,16.146774055514037,0.024643421721968973,0.0015181184543691041,0.137265205939432,0.009901350018957745,,,,,33.08,39.08,46.08,,,-0.239779585,-0.186879734,-0.220063659,,,,,,,,
1911,46.49018729621791,,0.916003630341735,0.2225903781443179,,,,,,,,,0.06083283677472239,0.02606137740878878,0.2789659181925475,0.1198576035080164,36.263606407601756,0.38646995344895063,0.9380161607947829,0.16425717368572257,-0.19863606407601758,31.272207290511368,6.066174874684269,27.44243973087963,71.86743320769207,3.620475568935631,87.0755044719215,9.26073691676256,0.030441029970149462,0.0019382411168232705,0.18747345681075284,0.013319287731500908,33.991261323174434,0.4135220432696957,0.9325950360447536,0.17862315502132634,-0.2239126132317443,34.677727233528536,6.0,32.0,76.64996108352275,4.0216980384926275,80.45649273699924,15.496303109218001,0.024169655475104294,0.0014219091604872136,0.1358465334308975,0.009477903190062354,,,,,32.8,38.8,45.8,,,-0.237816745,-0.185186942,-0.218702272,,,,,,,,
1912,46.22859642208449,,0.916473827846791,0.22134435470630165,,,,,,,,,0.06286987166528427,0.02705046890737475,0.29039647464741525,0.12531754045606483,36.0822241878094,0.37232782850763263,0.9386110074408284,0.16268082994375463,-0.19682224187809405,35.91429287897166,6.182675489279454,30.508191370025962,87.4785155634469,3.539984275261166,82.0782833728149,14.336754266706219,0.030242822092835707,0.0018465727716401026,0.18569085378391906,0.012754119123846495,33.845833378317124,0.42507978311425987,0.9330975721143174,0.1772914343037923,-0.22245833378317117,34.28988553791553,6.0,32.0,75.89024740605615,4.071869374355805,80.97245324049312,14.931392606728059,0.023733997048413245,0.001336955543279785,0.13451447306963832,0.00910525544226804,,,,,32.52,38.52,45.52,,,-0.232751482,-0.183497432,-0.217352472,,,,,,,,
1913,45.980628225977114,,0.917527947913065,0.21855093648258575,,,,,,,,,0.06697504743110412,0.029043755556016067,0.31343213474620485,0.13632078882745144,35.90393588218809,0.3560166249731453,0.9391915889362681,0.16114228884440374,-0.19503935882188086,41.22894435831871,6.317044634258726,33.769330067221674,105.48398099066932,3.459819789737015,76.31460282320961,20.19131661027746,0.030067681270862973,0.0017642450779243248,0.1837579347470402,0.012221444006653603,33.70223763623153,0.4339503559290205,0.9335646289603919,0.17605373356288917,-0.2210223763623153,33.9967131614567,6.0,32.0,75.331248649681,4.113250809393251,81.35828224566652,14.50644524023061,0.023392647412716055,0.001271806383736952,0.1334561464760184,0.00882217695824495,,,,,32.24,38.24,45.24,,,-0.225176186,-0.181805734,-0.216012687,,,,,,,,
1914,45.71128378290913,,0.9187380935562067,0.2153440506184252,,,,,,,,,0.07062521025292892,0.03081610861302514,0.3339145488656898,0.14610444984848425,35.72641792856872,0.3418652793969723,0.9396528517723323,0.15991994221587225,-0.19326417928568723,45.82399370799868,6.433621207002494,36.488085728298145,121.10524173833423,3.395368117702321,71.3141235467615,25.27064351254764,0.02993724060333919,0.0017022323242685893,0.1821304824286053,0.011790621818611782,33.561265518039534,0.4388363579279602,0.9339708172239998,0.17497733463654513,-0.21961265518039533,33.8370476719522,6.0,32.0,75.03307721513197,4.137205784879402,81.56669100561221,14.27586370191206,0.02320180753883292,0.0012350104628488484,0.13285867527040146,0.008667437920663237,,,,,31.96,37.96,44.96,,,-0.21719094,-0.180106653,-0.21468038,,,,,,,,
1915,45.37708541919512,,0.9197208360625362,0.2127397833798968,,,,,,,,,0.07093501697102177,0.030637735837293456,0.3364707729749028,0.14570047754962692,35.54734676478223,0.3342027283305973,0.9398897424402507,0.15929218188636235,-0.1914734676478223,48.30727290745774,6.496744104891168,37.92668825908679,129.5637100554165,3.3620152644962302,68.6065062671264,28.02095453858812,0.029873133189372306,0.0016715087992655486,0.18126427955710367,0.01153101199841059,33.42443256431464,0.4393794691549934,0.9343002390343033,0.17410436690486786,-0.21824432564314644,33.835679875011714,6.0,32.0,75.07682766414997,4.139980921724203,81.56873315328068,14.271439626450757,0.023202536008404138,0.0012285887535968582,0.13295719966848418,0.008658004412256151,,,,,31.68,37.68,44.68,,,-0.212393272,-0.178397046,-0.213352022,,,,,,,,
1916,44.91017127791265,,0.9206580670503844,0.2102561222008392,,,,,,,,,0.06425871397683057,0.023726926409590753,0.3076973995487946,0.11385002181138634,35.36590150122582,0.3344624409746652,0.9397904461971018,0.1595553169505049,-0.18965901501225826,47.38743334279389,6.475245960241096,37.20787072771505,126.61679099542187,3.3868259575545654,69.56469961028091,27.038019532424194,0.03005056581405762,0.0016789114543132057,0.18137496028889075,0.011445328093482492,33.29449300405509,0.43931150363548377,0.9345869713938175,0.17334452625947913,-0.21694493004055093,33.93645586476018,6.0,32.0,75.54370419308766,4.139864984330028,81.43949596134432,14.401726789151818,0.023348562141096582,0.0012263272726856628,0.13403724279711435,0.008710096869219112,,,,,31.4,37.4,44.4,,,-0.211665374,-0.176675918,-0.212022704,,,,,,,,
1917,44.49839009312216,,0.9213332683485711,0.20846683917478256,,,,,,,,,0.058479840046448434,0.01707279976810471,0.2825942500655039,0.08297870028315131,35.18453582795215,0.3371375212312861,0.9393261309445334,0.16078575246373703,-0.18784535827952156,43.40402093552632,6.381160217566741,34.197126962135705,113.7120286283987,3.4880217763640413,73.74376861552992,22.75601199770416,0.030751736431006645,0.0017127823216759733,0.1819639370380322,0.011393087394417674,33.16908232044013,0.43918151658547344,0.934844936507212,0.17266091883782758,-0.21569082320440133,34.10333101680297,6.0,32.0,76.31680592045497,4.13967300337972,81.22549185076412,14.617469548307355,0.023615194278479006,0.0012244097116602948,0.13600070323874358,0.008805794421719275,,,,,31.12,37.12,44.12,,,-0.212262278,-0.17494443,-0.21068579,,,,,,,,
1918,44.23320139146565,,0.9217276376708641,0.20742176011508062,,,,,,,,,0.05672218961146114,0.013944751625546118,0.27465334705457756,0.06814116397888748,35.002997360049704,0.3413284952450193,0.9385741703605408,0.16277844816014514,-0.18602997360049706,37.872972101645225,6.250575586984406,30.018418783500984,95.68323729288844,3.629793513146508,79.56031182030425,16.79523313660624,0.031763198710226065,0.0017597927886856138,0.18278139682547764,0.011355785538574054,33.045260228870596,0.438991748115429,0.9350832247325879,0.1720294551780957,-0.214452602288706,34.30684937646347,6.0,32.0,77.25966885408184,4.139438866376008,80.96449574072179,14.880586087315548,0.023984837626314346,0.0012228366323193394,0.13870874289589608,0.008939407357007979,,,,,30.84,36.84,43.84,,,-0.212342851,-0.173205893,-0.2093329,,,,,,,,
1919,44.02136777043522,,0.9220663449763103,0.20652418532930142,,,,,,,,,0.05532013880923035,0.011221630847079231,0.2682797463631489,0.055149964043545385,34.820867259401155,0.3464423732232486,0.9376148952164167,0.16532052747652803,-0.18420867259401155,32.33094464517882,6.119837940281847,25.83481408901908,77.40704687399172,3.7742633561567387,85.41492457662672,10.79359703645299,0.03284934994119733,0.0018068583414985356,0.18359981449383564,0.011322346644387107,32.92008644474731,0.438744438335817,0.9353109264280464,0.17142604581846596,-0.21320086444747313,34.51755498906506,6.0,32.0,78.23582900179821,4.139196460821631,80.69428255039911,15.152994589574586,0.024439897390365537,0.001221608596461383,0.142022523671096,0.00910524596233657,,,,,30.56,36.56,43.56,,,-0.211006265,-0.171465593,-0.207953917,,,,,,,,
1920,43.82792256090274,,0.9223201355406051,0.20585163994485833,,,,,,,,,0.05433148798178361,0.009160167153982591,0.263761090422159,0.04527308637081713,34.637726687889185,0.3518861653733578,0.9365286362834536,0.1681991138496844,-0.1823772668788919,28.314596370155318,6.025293149246819,22.809380775898195,63.76008725680927,3.8835534936495044,89.70820223652011,6.389017784566988,0.03377458741340193,0.0018408944662711454,0.18419166488571492,0.011281694830292292,32.790620683471104,0.4384418273571041,0.9355371319516889,0.17082660129712082,-0.211906206834711,34.705991899931135,6.0,32.0,79.10882237143402,4.13897967421932,80.45262719897784,15.396613238482654,0.02496277877639551,0.001220726165885011,0.14580320746686745,0.009297620524956383,,,,,30.28,36.28,43.28,,,-0.208291213,-0.16972792,-0.206536979,,,,,,,,
1921,43.61789909374006,,0.9224597546394439,0.20548164908916458,,,,,,,,,0.0538140374711485,0.008017090267534742,0.2613850216625489,0.03977851685439477,34.453134118250254,0.35713402713824477,0.935346745710257,0.1713311240717348,-0.18053134118250252,27.221900518604055,6.0,22.0,59.191470599281494,3.9229221600280964,90.98343304627502,5.073393622673106,0.034317823636450785,0.001849214219638874,0.18435,0.011221614957295577,32.653922660442795,0.4380861552897568,0.9357709316616162,0.17020703215224284,-0.21053922660442792,34.842704154385075,6.0,32.0,79.74218497081918,4.138822394071811,80.27730460563974,15.573360217437935,0.025535886990167195,0.0012201899023888097,0.1499119561857346,0.009510841332118767,,,,,30.0,36.0,43.0,,,-0.204861294,-0.167994009,-0.205068486,,,,,,,,
1922,43.364435501031835,,0.9224695508620977,0.20545568911779571,,,,,,,,,0.05502109509417758,0.00803641665472395,0.26806284880061826,0.04001331554205212,34.266517726606146,0.36308746281644194,0.9332485485620737,0.17689134679928972,-0.17866517726606143,27.200588827575242,6.0,22.0,58.09817980617723,3.932578588131105,91.13264509238898,4.911596831403982,0.034631490021751477,0.0018332106772492598,0.18435,0.011117025925090758,32.507052091063215,0.4376796622442418,0.9360214159159298,0.1695432489220144,-0.20907052091063216,34.89823579775027,6.0,32.0,79.9994528077837,4.138758507881835,80.20608968956657,15.645153709838619,0.026141627237443534,0.001220000367771365,0.15420993173022166,0.009739218671075061,,,,,29.72,35.72,42.72,,,-0.201209958,-0.16626168,-0.203533095,,,,,,,,
1923,43.0860149026172,,0.9224075618588198,0.20561996036177013,,,,,,,,,0.06267624634901858,0.00904163588044514,0.3081069140599914,0.04542543362856318,34.07842436932258,0.36990688437487496,0.9304204730116504,0.1843857473547719,-0.17678424369322587,27.183860593297965,6.0,22.0,57.21779865433819,3.9385565210801485,91.2509396521943,4.783238610579592,0.03486803369669672,0.0018037717886265094,0.18435,0.01098342029540428,32.34621509554625,0.4366657093019478,0.9363254188910339,0.16873764101332872,-0.20746215095546244,34.32041286514143,5.921006803569092,31.21006803569092,78.65711566067458,4.148470294016285,81.00536455274293,14.835377353798355,0.026954211732816823,0.0012395372699893913,0.16046769423460822,0.010135422431350799,,,,,29.44,35.44,42.44,,,-0.19753685,-0.164525428,-0.20191506,,,,,,,,
1924,42.77453091232518,,0.9222835496235493,0.2059485935147456,,,,,,,,,0.07272895167946393,0.010371195618426171,0.35446409802026774,0.05167335203520063,33.88971816041642,0.3771841789050826,0.9275308955829648,0.1920431278797624,-0.17489718160416423,27.171758077876998,6.0,22.0,56.56499179127195,3.943282284812755,91.33736107199259,4.689403880270849,0.035080093821596776,0.0017704202586403934,0.18435,0.010849972548224658,32.17190785260972,0.4346220605576957,0.9366836262622741,0.16778839138880974,-0.20571907852609722,32.8039643810858,5.71373806215677,29.137380621567704,75.1335470566651,4.173953220951275,83.10296405910579,12.710219951679345,0.028114674422261343,0.0012936008853315366,0.16976382401660223,0.010783234117788296,,,,,29.16,35.16,42.16,,,-0.19379041,-0.162776432,-0.200204665,,,,,,,,
1925,42.41122102953802,,0.9220432021586319,0.2065855152684616,,,,,,,,,0.08010272933846421,0.011368791146440408,0.3742931576045894,0.05430186473981984,33.70126321390448,0.3845112334986037,0.9252481927999935,0.1980922905158422,-0.1730126321390448,27.164323543417122,6.0,22.0,56.15442386448607,3.949182205266455,91.39095369808545,4.631177560548665,0.03532030955676192,0.0017426787921606811,0.18435,0.010745857163540401,31.988189354812434,0.43193224829110594,0.9370398947402399,0.1668442798003055,-0.20388189354812428,30.866447064375524,5.448917476478118,26.489174764781183,70.631597100128,4.206511934772504,85.78299929263493,9.994974883592,0.029494902893111023,0.0013690976991220043,0.1802911013846095,0.011520531455078155,,,,,28.88,34.88,41.88,,,-0.189997302,-0.161003189,-0.198400144,,,,,,,,
1926,41.92406986765391,,0.9205314500574977,0.21059165815356284,,,,,,,,,0.08599096104876754,0.012195439405105923,0.3789179786845344,0.05487329034189,33.5139236438036,0.39147993524697694,0.9242407411867137,0.20076203740459234,-0.17113923643803594,27.161599252023123,6.0,22.0,56.00075952148812,3.9586826083787776,91.41076187677449,4.609644571483954,0.035641320062502424,0.0017300700940571425,0.18435,0.010700248621340027,31.79912305324527,0.42898124044086006,0.9373379934162647,0.1660543181907395,-0.20199123053245271,29.026827628497383,5.197477609472309,23.974776094723094,66.35711936102925,4.237425538607758,88.32761908101935,7.416924325103648,0.030966299197816346,0.0014528844600946882,0.1902372726188646,0.012184768283430274,,,,,28.6,34.6,41.6,,,-0.186397323,-0.159194525,-0.196507689,,,,,,,,
1927,41.46614756783039,,0.9181694124328085,0.2168510572741664,,,,,,,,,0.08851074246014305,0.012548038779786037,0.3802570195161826,0.0550128310237444,33.33114857027959,0.39820706719306803,0.924664524015639,0.19963901278395282,-0.1693114857027959,27.696270377460742,5.9849356643241265,22.778773486975776,57.61595498547474,3.9767763676961536,90.61722183713812,5.386790883877218,0.036068037229619716,0.001731916478496606,0.18585115519111148,0.010748515819291147,31.608772398999147,0.42615400494563976,0.9375216913816818,0.16556751850303505,-0.20008772398999147,27.80407278693812,5.0303510240785165,22.303510240785165,63.51596740933478,4.257973135584826,90.01897225194806,5.703350451781626,0.03240026538882778,0.0015318179169834826,0.19779008399960213,0.012613398443054567,,,,,28.32,34.32,41.32,,,-0.183212421,-0.157340482,-0.194541447,,,,,,,,
1928,41.105622188693324,,0.9141297745742061,0.22755609707320973,,,,,,,,,0.08260793962480606,0.011117799644206014,0.3487230863553051,0.048175889766663336,33.15345656260441,0.40508103053562144,0.9258350661155735,0.1965370758793756,-0.16753456562604416,29.154166805575617,5.939427044584671,24.902215112725344,62.022096358905095,4.0064790897337375,88.45325243597463,7.506083507266404,0.03659219007917143,0.0017381442257664503,0.19016187208637536,0.010890345024904527,31.420612475399082,0.4236976971174155,0.937409342753736,0.16586524236086916,-0.19820612475399085,27.682904152532615,5.019167754713226,22.19167754713226,63.18401044524697,4.2576700744019895,90.20861540181761,5.513706557307575,0.033671265044035815,0.0015938026853004536,0.20150380612772667,0.01268329128585037,,,,,28.04,34.04,41.04,,,-0.180489489,-0.155432314,-0.192523327,,,,,,,,
1929,40.78598899469225,,0.9091862042357639,0.2406565579733757,,,,,,,,,0.07246511661414265,0.008674804744240322,0.29444735584820736,0.0364926886738564,32.97561253089136,0.4118567791726179,0.9273312080394885,0.19257229934674475,-0.16575612530891365,31.017593987691054,5.870889912495727,27.616316587117165,67.65385691826812,4.045669196053177,85.68734991667962,10.214881886302539,0.037227345445654814,0.0017484483731994853,0.19618061156680666,0.011093947915850808,31.232062669698205,0.4208886321745465,0.9361267211091031,0.16926418979024366,-0.19632062669698205,28.56637956337337,5.187016697411337,23.87016697411338,64.79536029514884,4.2223396650942915,89.17955504062053,6.5780976651887455,0.03476690776409624,0.001641939838415497,0.20342919878629392,0.01262454415590603,,,,,27.76,33.76,40.76,,,-0.178102376,-0.15346249,-0.190475969,,,,,,,,
1930,40.501839220010964,,0.9059741680756118,0.24916845389559938,,,,,,,,,0.06610206920221401,0.007182418945506247,0.26014761970818634,0.02934173657190571,32.792358850758745,0.41828599559386453,0.9287341180096884,0.18885458751851936,-0.16392358850758754,32.76490186720737,5.786845184744032,30.161289064457524,72.93467480874935,4.092204137788289,83.09380437203875,12.754881730212546,0.037987214627894714,0.0017625813350968158,0.202795019447784,0.011327439038373821,31.041178132145493,0.4179566243844276,0.934010532712425,0.174872089151198,-0.19441178132145492,29.98253954899775,5.456068844603773,26.560688446037734,67.37826090819622,4.165707062394373,87.53003079983532,8.28425504946868,0.03581824681435375,0.0016861283491605877,0.20472497934737954,0.012530375904388678,,,,,27.48,33.48,40.48,,,-0.175866829,-0.151424724,-0.188413799,,,,,,,,
